"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PITX2",0.518366864643502,4.44757066136447,3.36359032891048,0.000993150480628304,0.0104905758573294,-1.14292190023143
"HMMR",0.331488193707757,5.29448398900161,3.36287493171886,0.000995532584917069,0.010505488593467,-1.1451093696082
"TAPBPL",-0.249473641193941,6.8414486551594,-3.36219424253155,0.000997804082411055,0.0105192062320005,-1.14719034663203
"ARNTL2",0.292758958467121,5.93480501160374,3.36123618492551,0.00100100939119884,0.0105410623145951,-1.1501186795274
"FDFT1",-0.251818961991697,7.74564086398312,-3.36080839836507,0.00100244371701655,0.0105410623145951,-1.15142599426337
"CCND2",0.313782483804259,8.31081660220776,3.36070281539438,0.00100279802198512,0.0105410623145951,-1.15174863389812
"KIAA0753",0.164127041627974,5.9956269316801,3.36037486601573,0.00100389926963926,0.0105424029024095,-1.15275072436874
"OPHN1",-0.307411202795569,6.99195122590451,-3.35955283399839,0.00100666461208935,0.0105611993750885,-1.15526218238547
"SPON1",-0.59562530840049,7.35988742545424,-3.35761307749397,0.00101321829272624,0.0106118234852371,-1.16118643014434
"CDH10",0.320510993805867,5.7378595381085,3.35754464831041,0.00101345021554772,0.0106118234852371,-1.16139536811336
"C16orf59",0.28539125318812,4.8502199151734,3.35717505800682,0.0010147037039844,0.0106146830947238,-1.16252379281116
"SFRP1",-0.436625461242201,7.84985331726764,-3.35682787688474,0.00101588251135062,0.0106167567088737,-1.16358370245848
"CHST1",0.274845968166488,5.83526872432097,3.35650749263284,0.00101697147003762,0.0106178882411739,-1.16456172152803
"GPD1L",-0.320936051259574,6.77529125855177,-3.35441607985199,0.00102410687816368,0.0106820859054702,-1.17094411709219
"PDK3",0.230905728162879,7.47952449898744,3.35400564606894,0.00102551266746654,0.0106864539467375,-1.1721962483579
"PSMD1",0.217829192393558,7.4626718243484,3.35363415311586,0.00102678663548987,0.0106894412523547,-1.17332946891456
"CCK",0.324235887991171,4.31873188077373,3.35241421332019,0.001030980619423,0.0107227926671401,-1.17705008567037
"PPM1F",-0.200161614900358,7.86153773648685,-3.35125593605742,0.00103497744041068,0.0107540314273767,-1.18058158007382
"PRELP",0.520713576475003,8.14068507154954,3.3509601970178,0.00103600025533599,0.010754338221019,-1.18148309890809
"SMAD5",0.210043752264969,6.09996729383393,3.34882564528013,0.00104341069821415,0.0108134415128569,-1.18798797937109
"SLC36A1",0.287091652676472,6.93142339065179,3.34874507992586,0.00104369136242131,0.0108134415128569,-1.18823342721088
"NRAS",0.206587963199434,6.80508470686205,3.34726953015306,0.0010488442160055,0.0108564400828791,-1.19272790457902
"SLC7A6",0.233999372623681,6.35993604875506,3.3450206832548,0.00105674332640685,0.010925682308584,-1.19957458949482
"GPR137B",0.292922765737281,7.64867364968234,3.34468007505982,0.00105794455777184,0.010925682308584,-1.2006112415487
"KCNJ6",0.437609295356924,4.99140971681729,3.34450540295412,0.00105856107340026,0.010925682308584,-1.20114282702053
"NUDC",-0.179534740960452,8.01579632889151,-3.34365611674865,0.00106156347050282,0.0109426234165059,-1.20372715260732
"EEF1A2",0.627762610608958,5.2925599273094,3.34346962775535,0.00106222381183594,0.0109426234165059,-1.20429455257958
"CLIP4",-0.305608715903455,5.93734217085811,-3.33969837384857,0.00107566019211603,0.0110705065589736,-1.21576297714079
"HECA",0.178188476398767,7.39664853680136,3.33734887852143,0.00108411123083499,0.0111174685359965,-1.22290226565926
"BECN1",0.163148398672641,7.04853622815674,3.33728649982772,0.00108433644801901,0.0111174685359965,-1.22309175442399
"CYP4F3",-0.485471726674247,5.03547475872105,-3.33679389363565,0.0010861165312087,0.0111174685359965,-1.22458804659908
"EPB41",-0.351174148062974,4.3313258345064,-3.33665919309178,0.00108660376089957,0.0111174685359965,-1.22499716709663
"PPT1",0.251432980647517,8.40018096620439,3.33645714433034,0.00108733498111453,0.0111174685359965,-1.22561081531874
"FOXC2",0.450470517554786,5.16520391181546,3.33644985700115,0.00108736136275857,0.0111174685359965,-1.22563294729074
"AKAP1",-0.249181184694187,7.45122853631556,-3.33643613908003,0.00108741102610329,0.0111174685359965,-1.22567460917079
"RPL39L",0.390355841571112,5.53845084966907,3.33592274007664,0.00108927122317631,0.0111259806918207,-1.22723371811414
"COL4A2",0.332076783469312,8.25680329252301,3.33562139959646,0.00109036445418802,0.0111266502785049,-1.22814874509464
"CDKL1",-0.261947094913636,5.21363954706829,-3.33455883205961,0.00109422752534769,0.0111555568897735,-1.23137469477417
"SPCS3",0.237428804727618,7.37121488180283,3.33306168990418,0.00109969225181932,0.0111964680051975,-1.2359185298853
"SLC22A18",0.276409237576355,6.83454858378637,3.33289325006607,0.00110030866883995,0.0111964680051975,-1.2364296373405
"KDELR1",0.220832001371085,7.54284273862343,3.33073799113848,0.00110822454152355,0.0112635121544883,-1.24296753732781
"LMO7",0.371195485088311,5.72107174571087,3.33053361842369,0.00110897792155579,0.0112635121544883,-1.243587308127
"KRT12",0.305616919259466,3.71542237165408,3.32580872610469,0.00112652933204934,0.0114177090127073,-1.25790678062293
"SNX4",0.180864466911576,6.49484177042938,3.32566602245014,0.00112706344525633,0.0114177090127073,-1.25833899607545
"MSRB2",-0.244020388514159,8.28148737719612,-3.32559657904052,0.00112732344459075,0.0114177090127073,-1.258549317958
"NNAT",-0.383875733452238,6.45583667805953,-3.32470906375949,0.00113065128183631,0.0114407116153661,-1.26123698931702
"DNASE1L3",-0.548462926632674,6.31012740788372,-3.32372896992218,0.00113433691677092,0.0114672883266842,-1.26420430890245
"LPCAT1",0.30772735273592,6.49282470831721,3.31755137949418,0.0011578272803637,0.011693839519121,-1.28289038509034
"AP3B1",0.172013403041538,7.22320199525506,3.31647168221005,0.00116197920368319,0.0117248358231853,-1.28615323642835
"CD300C",0.301113637860983,6.38463052659666,3.31557166213252,0.00116545081093521,0.0117489161359362,-1.28887241190588
"SEMA3A",0.419610445876245,5.9805202443298,3.31318397020052,0.00117470774806417,0.0118213244781048,-1.29608315715593
"LDB2",-0.418233382234314,8.08409183411174,-3.31315586021212,0.00117481713664364,0.0118213244781048,-1.29616802200803
"CBR3",-0.265248684591553,6.85319146396679,-3.31199305230714,0.00117935048934341,0.0118559217717002,-1.2996780352399
"PHB",-0.242116754092289,7.68758538807406,-3.30941761178863,0.00118944939409673,0.0119463530518417,-1.30744844152331
"ENAH",0.368531801268811,7.60891732641439,3.30767152895,0.00119634206578031,0.012004444435777,-1.31271365203511
"CD160",-0.337681180169809,5.30463164946329,-3.30639682150734,0.00120139751332779,0.0120440100711111,-1.31655596393961
"LBH",0.30561007572786,7.19530418031615,3.30442897078989,0.00120924112445139,0.0121114279874516,-1.32248512072759
"PLAU",0.429131172401098,7.51904456219312,3.30326739665974,0.00121389342932165,0.0121424495274447,-1.32598354618233
"PAPOLA",0.188331237340835,7.42169404096982,3.30309597850617,0.00121458140188627,0.0121424495274447,-1.32649973416732
"GRAP",-0.321121886287569,5.25442980823561,-3.30085145636471,0.00122362325806049,0.0122215581319382,-1.33325651269964
"EIF2B5",-0.177315219886982,6.4608248801591,-3.3001571069709,0.00122643308331352,0.0122383327124751,-1.33534594930109
"HLA-DOB",-0.314347032848013,5.3662798397437,-3.29840090308122,0.00123356682281692,0.0122856342220884,-1.34062904769643
"RNASEH2B",0.254741155997723,5.55687087965705,3.29829399321471,0.00123400234133483,0.0122856342220884,-1.34095058181821
"CA4",-0.454206501084914,6.06856166695972,-3.29813560992733,0.00123464781084672,0.0122856342220884,-1.34142690723071
"DR1",0.225985609546335,6.2661602586279,3.29756855806491,0.00123696133828834,0.0122856342220884,-1.34313211178602
"EXO1",0.377903479517288,5.27189107298115,3.29735501873833,0.00123783361043396,0.0122856342220884,-1.34377418976439
"C12orf49",0.177806914779455,6.26528076976125,3.29731880016347,0.00123798161414043,0.0122856342220884,-1.34388308960626
"SCN9A",-0.400606106657198,5.69302474488043,-3.29525218549067,0.00124645404710712,0.0123483985993861,-1.35009517436269
"PXMP4",-0.171594594059288,6.42413259351362,-3.29521981007465,0.00124658720505487,0.0123483985993861,-1.35019246596725
"NEIL3",0.354499085578405,4.68484665946657,3.29416720824619,0.00125092372647808,0.0123776879907902,-1.35335520374803
"PDE10A",0.311359459259435,6.33959985398175,3.29394754868754,0.00125183045625891,0.0123776879907902,-1.35401510309171
"NDC80",0.345220359753067,5.15090577856594,3.29209472896762,0.00125950312967505,0.0124421901322918,-1.35957983540799
"SHB",0.224795136996299,6.10915593244815,3.2903407489336,0.00126680691552985,0.0124953488735665,-1.36484525446325
"ABLIM1",-0.337159728264608,7.76210280585246,-3.29024841752227,0.00126719248759361,0.0124953488735665,-1.36512236554413
"CARD10",-0.285400966424975,6.77386981498486,-3.28836095439462,0.00127509849334973,0.0125545719408125,-1.37078569021886
"MATN3",0.622663628890864,5.39845953549893,3.28826120105025,0.00127551760736065,0.0125545719408125,-1.37108492257818
"SLC7A5",0.44312743327942,5.8784011288714,3.28669709119273,0.00128210605110902,0.0126079584154018,-1.37577580580282
"ST18",0.386997757048166,4.24038709877641,3.28426040477074,0.00129243330844784,0.0126979813344508,-1.38307981860074
"CYP4A11",-0.268514891190211,6.23654096810644,-3.28358112233993,0.00129532607113595,0.0127148643446863,-1.38511515653459
"CACNA2D2",-0.284503013019943,5.91943639188839,-3.28168717290493,0.00130342349083192,0.0127827591804685,-1.3907881111508
"SPC24",0.29593069809011,5.3593944284374,3.28135995414532,0.00130482726137127,0.0127849454831373,-1.39176794789008
"MICAL2",0.260514231552309,7.0890613504219,3.28026694748249,0.00130952649602917,0.0128000301708115,-1.39504028561702
"CDKN3",0.359540589964615,6.18060930938138,3.28007963488504,0.00131033340396988,0.0128000301708115,-1.39560098485345
"KCNA5",-0.356276432656686,4.83501822319632,-3.27997156354216,0.00131079916622595,0.0128000301708115,-1.39592447185611
"AGRN",0.223915480206082,7.04587725921632,3.27955202413026,0.00131260874685034,0.0128000301708115,-1.39718018152424
"SAC3D1",0.325049764485747,6.00245904668118,3.27948034896985,0.00131291813306565,0.0128000301708115,-1.3973946963859
"UHRF1BP1L",0.195533654116884,6.28322237782487,3.27912331632506,0.00131446027990188,0.0128000301708115,-1.39846319117474
"C4orf19",-0.221716506433912,5.32487944103534,-3.27908117219642,0.00131464242633623,0.0128000301708115,-1.39858930973286
"EMX2",-0.389406381492122,5.27228610971243,-3.27768672538956,0.00132068250187957,0.0128472861166668,-1.40276148602244
"LMO3",-0.550919816522295,5.76688887044334,-3.2768597915991,0.00132427659778658,0.0128706846716654,-1.40523495122636
"RMND5B",-0.222010661790206,6.66186561130964,-3.27572080314974,0.00132924191079411,0.0129073562046348,-1.40864093954545
"SLC6A12",0.257672592533918,6.1492856283932,3.27315453051885,0.00134049303209438,0.0130049444968511,-1.41631131918917
"HIF1A",0.27664003391921,7.79921495822436,3.27282353388606,0.00134195064474042,0.0130074302870229,-1.41730026732824
"ERBB3",-0.248355185977283,5.67499144952689,-3.27196375320069,0.00134574377651757,0.0130213824784202,-1.41986871156274
"ALDH3A2",-0.242504488212056,7.65735511046945,-3.27184141233241,0.00134628432479458,0.0130213824784202,-1.42023413663624
"PCDH7",0.349044463508536,5.97467704149398,3.2716117995647,0.00134729938752863,0.0130213824784202,-1.42091994513801
"HOXA5",-0.24596483332544,6.54461407573001,-3.27140803662299,0.00134820077198753,0.0130213824784202,-1.42152851082483
"VNN2",-0.455706079238816,5.54820268870416,-3.27078728618589,0.0013509502475653,0.0130286534852864,-1.42338226669618
"FBXW11",0.185027103049037,7.21412595962287,3.27069481157288,0.00135136029038299,0.0130286534852864,-1.42365839923042
"TLE2",-0.23234815088948,6.69361392775928,-3.2700499182224,0.00135422304785479,0.0130446378461956,-1.42558388862043
"HIRIP3",-0.251028834903257,6.17866271395948,-3.26876784161996,0.00135993113874688,0.0130879772792999,-1.42941088343492
"SSR1",0.251479244598734,8.42703428952868,3.26829645232396,0.00136203550303089,0.0130965882693743,-1.43081765665801
"GNG4",0.396038402451951,6.33604599738355,3.2678051854484,0.00136423183458273,0.0131060675004678,-1.43228356631258
"NSFL1C",-0.178980763840753,7.50658673343143,-3.26319828109081,0.00138498941487827,0.0132936882933395,-1.44602111630733
"ALDH18A1",0.300990209331358,7.06954596948101,3.25980184356981,0.00140048104950664,0.0134304768140021,-1.45613850577037
"CD3G",-0.294891822690697,5.05199492750833,-3.25943848693642,0.00140214789908635,0.0134310213154819,-1.45722034771309
"MFSD7",0.184027643894836,5.95393323196355,3.25924878801443,0.00140301885174195,0.0134310213154819,-1.45778510790105
"TBL2",0.172904402200531,6.95668538906054,3.25874432424162,0.00140533741807918,0.0134413323547202,-1.45928683023308
"COL10A1",0.652331681585384,6.34122774816492,3.25838169229481,0.00140700631650029,0.01344541693623,-1.46036621503744
"HMGCS1",0.27103617831505,6.6343630199125,3.25713672815542,0.00141274993407661,0.0134883981801124,-1.46407110604652
"SYT11",0.266010273709303,6.40374353212186,3.25518365252104,0.0014218044509189,0.0135628870397348,-1.46988082680241
"LAMB1",0.273499215002166,7.03300772301081,3.25385890939183,0.00142797674578259,0.0136097748473487,-1.47381977985824
"TPPP",-0.404715315588568,5.87282380959098,-3.24958467904558,0.00144806204825091,0.0137890657840041,-1.48651929720202
"MYO3A",0.377386882266003,4.54670222355982,3.24765893576399,0.00145719715926524,0.0138638608465419,-1.4922363619987
"GALNT6",0.268148627631896,5.77441163206953,3.24485786973437,0.00147058038623815,0.0139789059190522,-1.50054686748059
"BMP5",-0.363965078461341,6.03267435814024,-3.24137942599986,0.00148735941754774,0.0141260003629731,-1.51085854088145
"TFF1",0.206567838406044,5.66550714433563,3.23957853923136,0.00149611627025692,0.0141967141613249,-1.51619345741083
"CFP",-0.32837784896153,5.18561924710614,-3.23790208833091,0.00150431117605942,0.0142619764476317,-1.52115746387951
"EIF5",-0.249056117501831,7.46499520112627,-3.23751617871613,0.0015062035062227,0.0142674237636686,-1.52229983859618
"MRPL12",0.242703866958025,6.27836765544587,3.23550039583069,0.0015161240920416,0.0143488422592084,-1.52826508864897
"RNF19B",0.305796931288714,6.63502966263784,3.23425206193186,0.00152229817917465,0.0143841712867869,-1.53195765147018
"LMTK2",-0.276679506487196,5.12951113499668,-3.23418684105909,0.00152262139515566,0.0143841712867869,-1.53215054077004
"GYS2",-0.45919438100424,3.9957551951208,-3.23394052191557,0.00152384265871845,0.0143841712867869,-1.53287899415105
"GOLPH3",0.195452576395235,7.50423965651893,3.2334017338098,0.00152651717879839,0.0143968654136325,-1.53447221653485
"XRCC5",0.188161669978096,7.33330909731127,3.23289447303738,0.00152903919193746,0.0144070482095837,-1.53597200305978
"ATG2A",-0.18699422466189,6.44048635546042,-3.23260304809789,0.00153048986035219,0.0144070482095837,-1.53683354988644
"FSCN1",0.338154118968149,7.24705737482876,3.2322336373576,0.00153233057149852,0.0144070482095837,-1.53792555237169
"CCDC130",-0.20370250856959,7.30787496100108,-3.23207644624682,0.00153311445305115,0.0144070482095837,-1.53839018719536
"PPME1",0.166982918014737,6.66040663294443,3.2318488346467,0.00153425016954373,0.0144070482095837,-1.53906294074288
"BUB1",0.358547666334043,4.8163055310814,3.23113084066879,0.00153783788720732,0.0144282242675855,-1.5411848554417
"MSX1",0.352824420372735,5.47655368419395,3.23048292622626,0.00154108212896399,0.014441999189211,-1.54309931439763
"PTGER3",-0.398518207607744,6.47951834650381,-3.23030505769158,0.00154197386743584,0.014441999189211,-1.5436248231145
"HIP1R",-0.2313390335867,6.21916191057785,-3.22807823188321,0.00155317871417074,0.014534369868908,-1.55020183119382
"IMPAD1",0.217592491669354,6.98367727515297,3.22757297936464,0.00155573154814802,0.0145456869359228,-1.55169357071175
"ABCA3",-0.277403843168837,6.00884105645981,-3.22686290537758,0.00155932586243365,0.0145667136432866,-1.55378969951331
"UBE3A",0.19699102085936,6.8693390262747,3.22465274407985,0.00157056297657283,0.0146590390925466,-1.56031153306712
"MTL5",-0.357953176511725,4.9101933860249,-3.22380054892093,0.00157491588470549,0.0146773448805584,-1.5628252008259
"FOXM1",0.360367281119408,5.01433106217606,3.22365218152354,0.00157567487363096,0.0146773448805584,-1.56326277275967
